1,"[8, 4]",1000,True,2,"(125.0, 874.75, 93.75)","(0.0, 0.0)",0,1297,0,2021-05-12T14:47:27
1,"[8, 4]",1000,True,3,"(1125.0, 624.75, 93.75)","(0.0, 0.0)",0,841,0,2021-05-12T14:47:28
1,"[8, 4]",1000,True,4,"(1625.0, 874.75, 93.75)","(0.0, 0.0)",0,823,0,2021-05-12T14:47:29
1,"[8, 4]",1000,True,5,"(1125.0, 624.75, 93.75)","(0.0, 0.0)",0,826,0,2021-05-12T14:47:29
1,"[8, 4]",1000,True,6,"(1125.0, 374.75, 93.75)","(0.0, 0.0)",0,647,0,2021-05-12T14:47:30
1,"[8, 4]",1000,True,7,"(875.0, 874.75, 93.75)","(0.0, 0.0)",0,828,0,2021-05-12T14:47:31
1,"[8, 4]",1000,True,8,"(125.0, 374.75, 93.75)","(0.0, 0.0)",0,1037,0,2021-05-12T14:47:32
1,"[8, 4]",1000,True,9,"(1625.0, 374.75, 93.75)","(0.0, 0.0)",0,814,0,2021-05-12T14:47:33
1,"[8, 4]",1000,True,10,"(625.0, 374.75, 93.75)","(0.0, 0.0)",0,751,0,2021-05-12T14:47:33
2,"[20, 10]",1000,False,1,"(350.0, 749.5, 37.5)","(-14.0, -10.5)",18,1078,0,2021-05-12T14:48:29
2,"[20, 10]",1000,False,2,"(250.0, 749.5, 37.5)","(-4.0, 1.5)",4,1337,0,2021-05-12T14:48:30
2,"[20, 10]",1000,False,3,"(50.0, 949.5, 37.5)","(-1.0, -2.5)",3,1357,1,2021-05-12T14:48:32
2,"[20, 10]",1000,False,4,"(850.0, 649.5, 37.5)","(27.0, -11.5)",29,1257,0,2021-05-12T14:48:33
2,"[20, 10]",1000,False,5,"(350.0, 949.5, 37.5)","(5.0, 12.5)",13,1057,0,2021-05-12T14:48:34
2,"[20, 10]",1000,False,6,"(850.0, 449.5, 37.5)","(-30.0, 7.5)",31,847,0,2021-05-12T14:48:35
2,"[20, 10]",1000,False,7,"(450.0, 849.5, 37.5)","(20.0, -3.5)",20,1096,0,2021-05-12T14:48:36
2,"[20, 10]",1000,False,8,"(1549.5, 49.5, 37.5)","(-9.5, -5.5)",11,1048,0,2021-05-12T14:48:37
2,"[20, 10]",1000,False,9,"(1950.0, 749.5, 37.5)","(2.0, -13.5)",14,1779,1,2021-05-12T14:48:39
2,"[20, 10]",1000,False,10,"(1650.0, 349.5, 37.5)","(-15.0, 10.5)",18,1477,0,2021-05-12T14:48:40
2,"[8, 4]",1000,False,1,"(124.75, 124.75, 93.75)","(67.75, 6.75)",68,886,0,2021-05-12T14:48:42
2,"[8, 4]",1000,False,2,"(124.75, 124.75, 93.75)","(13.75, -32.25)",35,1494,0,2021-05-12T14:48:43
2,"[8, 4]",1000,False,3,"(125.0, 624.75, 93.75)","(-30.0, -24.25)",39,1353,0,2021-05-12T14:48:45
2,"[8, 4]",1000,False,4,"(1875.0, 874.75, 93.75)","(-85.0, 19.75)",87,866,0,2021-05-12T14:48:45
2,"[8, 4]",1000,False,5,"(625.0, 374.75, 93.75)","(66.0, 15.75)",68,1158,1,2021-05-12T14:48:47
2,"[8, 4]",1000,False,6,"(625.0, 374.75, 93.75)","(-20.0, -20.25)",28,1240,0,2021-05-12T14:48:48
2,"[8, 4]",1000,False,7,"(1625.0, 624.75, 93.75)","(0.0, -9.25)",9,960,0,2021-05-12T14:48:49
2,"[8, 4]",1000,False,8,"(875.0, 624.75, 93.75)","(-9.0, 2.75)",9,898,0,2021-05-12T14:48:50
2,"[8, 4]",1000,False,9,"(1625.0, 874.75, 93.75)","(18.0, 29.75)",35,998,0,2021-05-12T14:48:51
2,"[8, 4]",1000,False,10,"(124.75, 124.75, 93.75)","(-13.25, -34.25)",37,1247,0,2021-05-12T14:48:52
2,"[10, 5]",1000,False,1,"(1700.0, 700.0, 75.0)","(-6.0, 1.0)",6,938,0,2021-05-12T14:48:54
2,"[10, 5]",1000,False,2,"(300.0, 900.0, 75.0)","(22.0, 22.0)",31,1236,0,2021-05-12T14:48:55
2,"[10, 5]",1000,False,3,"(100.0, 700.0, 75.0)","(-4.0, -19.0)",19,1197,0,2021-05-12T14:48:56
2,"[10, 5]",1000,False,4,"(500.0, 300.0, 75.0)","(-36.0, -6.0)",36,1078,0,2021-05-12T14:48:57
2,"[10, 5]",1000,False,5,"(500.0, 700.0, 75.0)","(-73.0, -14.0)",74,1086,0,2021-05-12T14:48:58
2,"[10, 5]",1000,False,6,"(100.0, 300.0, 75.0)","(37.0, 5.0)",37,1318,1,2021-05-12T14:48:59
2,"[10, 5]",1000,False,7,"(700.0, 900.0, 75.0)","(-64.0, 18.0)",66,1049,0,2021-05-12T14:49:00
2,"[10, 5]",1000,False,8,"(1700.0, 300.0, 75.0)","(39.0, 34.0)",52,950,0,2021-05-12T14:49:01
2,"[10, 5]",1000,False,9,"(1300.0, 900.0, 75.0)","(3.0, -1.0)",3,1184,0,2021-05-12T14:49:03
2,"[10, 5]",1000,False,10,"(500.0, 900.0, 75.0)","(14.0, 27.0)",30,1082,0,2021-05-12T14:49:04
3,"[20, 10]",1000,True,1,"(1449.5, 49.5, 37.5)","(0.0, 0.0)",0,1136,0,2021-05-12T14:49:24
3,"[20, 10]",1000,True,2,"(350.0, 249.5, 37.5)","(0.0, 0.0)",0,1416,0,2021-05-12T14:49:25
3,"[20, 10]",1000,True,3,"(1150.0, 249.5, 37.5)","(0.0, 0.0)",0,1066,0,2021-05-12T14:49:27
3,"[20, 10]",1000,True,4,"(1750.0, 849.5, 37.5)","(0.0, 0.0)",0,996,0,2021-05-12T14:49:28
3,"[20, 10]",1000,True,5,"(950.0, 749.5, 37.5)","(0.0, 0.0)",0,1331,0,2021-05-12T14:49:29
3,"[20, 10]",1000,True,6,"(249.5, 49.5, 37.5)","(0.0, 0.0)",0,1423,0,2021-05-12T14:49:30
3,"[20, 10]",1000,True,7,"(1450.0, 449.5, 37.5)","(0.0, 0.0)",0,1147,0,2021-05-12T14:49:31
3,"[20, 10]",1000,True,8,"(750.0, 549.5, 37.5)","(0.0, 0.0)",0,917,0,2021-05-12T14:49:32
3,"[20, 10]",1000,True,9,"(750.0, 649.5, 37.5)","(0.0, 0.0)",0,1009,0,2021-05-12T14:49:33
3,"[20, 10]",1000,True,10,"(950.0, 349.5, 37.5)","(0.0, 0.0)",0,931,0,2021-05-12T14:49:34
3,"[10, 5]",1000,True,1,"(500.0, 500.0, 75.0)","(0.0, 0.0)",0,871,0,2021-05-12T14:49:36
3,"[10, 5]",1000,True,2,"(1700.0, 500.0, 75.0)","(0.0, 0.0)",0,853,0,2021-05-12T14:49:37
3,"[10, 5]",1000,True,3,"(1300.0, 700.0, 75.0)","(0.0, 0.0)",0,919,0,2021-05-12T14:49:38
3,"[10, 5]",1000,True,4,"(1300.0, 700.0, 75.0)","(0.0, 0.0)",0,1041,0,2021-05-12T14:49:39
3,"[10, 5]",1000,True,5,"(1100.0, 500.0, 75.0)","(0.0, 0.0)",0,866,0,2021-05-12T14:49:39
3,"[10, 5]",1000,True,6,"(900.0, 100.0, 75.0)","(0.0, 0.0)",0,944,0,2021-05-12T14:49:40
3,"[10, 5]",1000,True,7,"(900.0, 300.0, 75.0)","(0.0, 0.0)",0,790,0,2021-05-12T14:49:41
3,"[10, 5]",1000,True,8,"(1500.0, 900.0, 75.0)","(0.0, 0.0)",0,904,0,2021-05-12T14:49:42
3,"[10, 5]",1000,True,9,"(100.0, 500.0, 75.0)","(0.0, 0.0)",0,896,0,2021-05-12T14:49:43
3,"[10, 5]",1000,True,10,"(900.0, 900.0, 75.0)","(0.0, 0.0)",0,944,0,2021-05-12T14:49:44
3,"[8, 4]",1000,True,1,"(124.75, 124.75, 93.75)","(0.0, 0.0)",0,1180,0,2021-05-12T14:49:46
3,"[8, 4]",1000,True,2,"(1375.0, 624.75, 93.75)","(0.0, 0.0)",0,1016,0,2021-05-12T14:49:47
3,"[8, 4]",1000,True,3,"(1125.0, 374.75, 93.75)","(0.0, 0.0)",0,698,0,2021-05-12T14:49:48
3,"[8, 4]",1000,True,4,"(1875.0, 874.75, 93.75)","(0.0, 0.0)",0,1032,0,2021-05-12T14:49:49
3,"[8, 4]",1000,True,5,"(1375.0, 874.75, 93.75)","(0.0, 0.0)",0,990,0,2021-05-12T14:49:50
3,"[8, 4]",1000,True,6,"(375.0, 874.75, 93.75)","(0.0, 0.0)",0,1024,0,2021-05-12T14:49:51
3,"[8, 4]",1000,True,7,"(875.0, 874.75, 93.75)","(0.0, 0.0)",0,791,0,2021-05-12T14:49:51
3,"[8, 4]",1000,True,8,"(1874.75, 124.75, 93.75)","(0.0, 0.0)",0,1048,0,2021-05-12T14:49:52
3,"[8, 4]",1000,True,9,"(1375.0, 624.75, 93.75)","(0.0, 0.0)",0,1240,0,2021-05-12T14:49:54
3,"[8, 4]",1000,True,10,"(875.0, 874.75, 93.75)","(0.0, 0.0)",0,918,0,2021-05-12T14:49:55
4,"[8, 4]",1000,False,1,"(1375.0, 874.75, 93.75)","(22.0, 13.75)",26,853,0,2021-05-12T14:50:17
4,"[8, 4]",1000,False,2,"(1625.0, 624.75, 93.75)","(21.0, -1.25)",21,874,0,2021-05-12T14:50:18
4,"[8, 4]",1000,False,3,"(1875.0, 374.75, 93.75)","(44.0, -41.25)",60,1092,0,2021-05-12T14:50:19
4,"[8, 4]",1000,False,4,"(125.0, 374.75, 93.75)","(45.0, -13.25)",47,911,0,2021-05-12T14:50:20
4,"[8, 4]",1000,False,5,"(625.0, 874.75, 93.75)","(21.0, -39.25)",45,939,0,2021-05-12T14:50:21
4,"[8, 4]",1000,False,6,"(875.0, 624.75, 93.75)","(-21.0, 47.75)",52,708,0,2021-05-12T14:50:22
4,"[8, 4]",1000,False,7,"(875.0, 874.75, 93.75)","(64.0, 40.75)",76,780,0,2021-05-12T14:50:22
4,"[8, 4]",1000,False,8,"(375.0, 374.75, 93.75)","(30.0, -3.25)",30,983,0,2021-05-12T14:50:23
4,"[8, 4]",1000,False,9,"(1625.0, 624.75, 93.75)","(-6.0, 31.75)",32,737,0,2021-05-12T14:50:24
4,"[8, 4]",1000,False,10,"(125.0, 374.75, 93.75)","(-30.0, -10.25)",32,983,0,2021-05-12T14:50:25
4,"[20, 10]",1000,False,1,"(350.0, 249.5, 37.5)","(-35.0, -10.5)",37,1061,0,2021-05-12T14:50:27
4,"[20, 10]",1000,False,2,"(50.0, 249.5, 37.5)","(25.0, -26.5)",36,1282,0,2021-05-12T14:50:28
4,"[20, 10]",1000,False,3,"(849.5, 49.5, 37.5)","(-25.5, -9.5)",27,2165,1,2021-05-12T14:50:30
4,"[20, 10]",1000,False,4,"(350.0, 649.5, 37.5)","(-9.0, 10.5)",14,1057,0,2021-05-12T14:50:31
4,"[20, 10]",1000,False,5,"(1350.0, 349.5, 37.5)","(12.0, -5.5)",13,1001,0,2021-05-12T14:50:32
4,"[20, 10]",1000,False,6,"(1450.0, 749.5, 37.5)","(-15.0, -8.5)",17,911,0,2021-05-12T14:50:33
4,"[20, 10]",1000,False,7,"(1350.0, 649.5, 37.5)","(7.0, 5.5)",9,999,0,2021-05-12T14:50:34
4,"[20, 10]",1000,False,8,"(1150.0, 349.5, 37.5)","(13.0, -9.5)",16,977,0,2021-05-12T14:50:35
4,"[20, 10]",1000,False,9,"(1250.0, 249.5, 37.5)","(6.0, -8.5)",10,959,0,2021-05-12T14:50:36
4,"[20, 10]",1000,False,10,"(250.0, 949.5, 37.5)","(0.0, -11.5)",12,1184,0,2021-05-12T14:50:37
4,"[10, 5]",1000,False,1,"(700.0, 900.0, 75.0)","(-22.0, 43.0)",48,1125,1,2021-05-12T14:50:39
4,"[10, 5]",1000,False,2,"(1100.0, 100.0, 75.0)","(-35.0, 31.0)",47,912,0,2021-05-12T14:50:40
4,"[10, 5]",1000,False,3,"(1700.0, 900.0, 75.0)","(31.0, 41.0)",51,1240,1,2021-05-12T14:50:41
4,"[10, 5]",1000,False,4,"(100.0, 700.0, 75.0)","(-21.0, 15.0)",26,1200,0,2021-05-12T14:50:43
4,"[10, 5]",1000,False,5,"(700.0, 100.0, 75.0)","(-66.0, 4.0)",66,1188,0,2021-05-12T14:50:44
4,"[10, 5]",1000,False,6,"(1300.0, 100.0, 75.0)","(-5.0, -29.0)",29,923,0,2021-05-12T14:50:45
4,"[10, 5]",1000,False,7,"(300.0, 900.0, 75.0)","(-18.0, 11.0)",21,920,0,2021-05-12T14:50:46
4,"[10, 5]",1000,False,8,"(1900.0, 900.0, 75.0)","(30.0, 33.0)",45,1023,0,2021-05-12T14:50:47
4,"[10, 5]",1000,False,9,"(1700.0, 700.0, 75.0)","(-23.0, 20.0)",30,1050,0,2021-05-12T14:50:48
4,"[10, 5]",1000,False,10,"(100.0, 900.0, 75.0)","(-13.0, 19.0)",23,1420,0,2021-05-12T14:50:49
1,"[10, 5]",1000,False,1,"(1700.0, 500.0, 75.0)","(-10.0, 27.0)",29,792,0,2021-05-12T16:22:58
1,"[10, 5]",1000,False,2,"(900.0, 100.0, 75.0)","(48.0, -14.0)",50,1309,1,2021-05-12T16:22:59
1,"[10, 5]",1000,False,3,"(1100.0, 900.0, 75.0)","(38.0, -33.0)",50,867,0,2021-05-12T16:23:00
1,"[10, 5]",1000,False,4,"(1100.0, 500.0, 75.0)","(26.0, 38.0)",46,716,0,2021-05-12T16:23:01
1,"[10, 5]",1000,False,5,"(300.0, 900.0, 75.0)","(20.0, 13.0)",24,953,0,2021-05-12T16:23:02
1,"[10, 5]",1000,False,6,"(1500.0, 900.0, 75.0)","(5.0, 12.0)",13,1108,0,2021-05-12T16:23:03
1,"[10, 5]",1000,False,7,"(1700.0, 500.0, 75.0)","(8.0, 29.0)",30,1008,0,2021-05-12T16:23:04
1,"[10, 5]",1000,False,8,"(1100.0, 900.0, 75.0)","(16.0, 18.0)",24,1264,0,2021-05-12T16:23:05
1,"[10, 5]",1000,False,9,"(1500.0, 300.0, 75.0)","(38.0, 29.0)",48,999,0,2021-05-12T16:23:06
1,"[10, 5]",1000,False,10,"(900.0, 700.0, 75.0)","(50.0, 19.0)",53,984,0,2021-05-12T16:23:07
1,"[20, 10]",1000,False,1,"(1050.0, 149.5, 37.5)","(3.0, 3.5)",5,933,0,2021-05-12T16:23:11
1,"[20, 10]",1000,False,2,"(750.0, 149.5, 37.5)","(-17.0, -29.5)",34,1144,0,2021-05-12T16:23:12
1,"[20, 10]",1000,False,3,"(950.0, 349.5, 37.5)","(-13.0, 0.5)",13,1052,0,2021-05-12T16:23:13
1,"[20, 10]",1000,False,4,"(750.0, 649.5, 37.5)","(-23.0, -4.5)",23,1004,0,2021-05-12T16:23:14
1,"[20, 10]",1000,False,5,"(250.0, 449.5, 37.5)","(14.0, -1.5)",14,1178,0,2021-05-12T16:23:15
1,"[20, 10]",1000,False,6,"(1950.0, 549.5, 37.5)","(-4.0, -16.5)",17,1090,0,2021-05-12T16:23:16
1,"[20, 10]",1000,False,7,"(850.0, 449.5, 37.5)","(21.0, -9.5)",23,1203,0,2021-05-12T16:23:17
1,"[20, 10]",1000,False,8,"(450.0, 949.5, 37.5)","(-6.0, 13.5)",15,1210,0,2021-05-12T16:23:19
1,"[20, 10]",1000,False,9,"(1550.0, 649.5, 37.5)","(-31.0, 14.5)",34,1191,0,2021-05-12T16:23:20
1,"[20, 10]",1000,False,10,"(950.0, 449.5, 37.5)","(27.0, 3.5)",27,936,0,2021-05-12T16:23:21
1,"[8, 4]",1000,False,1,"(1625.0, 374.75, 93.75)","(51.0, 0.75)",51,938,0,2021-05-12T16:23:22
1,"[8, 4]",1000,False,2,"(1625.0, 624.75, 93.75)","(57.0, 25.75)",63,1195,0,2021-05-12T16:23:24
1,"[8, 4]",1000,False,3,"(375.0, 374.75, 93.75)","(39.0, 13.75)",41,1296,0,2021-05-12T16:23:25
1,"[8, 4]",1000,False,4,"(125.0, 624.75, 93.75)","(-69.0, -3.25)",69,1272,0,2021-05-12T16:23:26
1,"[8, 4]",1000,False,5,"(1875.0, 874.75, 93.75)","(59.0, 6.75)",59,1199,0,2021-05-12T16:23:27
1,"[8, 4]",1000,False,6,"(625.0, 624.75, 93.75)","(17.0, 54.75)",57,1250,0,2021-05-12T16:23:29
1,"[8, 4]",1000,False,7,"(375.0, 874.75, 93.75)","(3.0, -27.25)",27,1095,0,2021-05-12T16:23:30
1,"[8, 4]",1000,False,8,"(625.0, 624.75, 93.75)","(-27.0, 30.75)",41,912,0,2021-05-12T16:23:31
1,"[8, 4]",1000,False,9,"(375.0, 624.75, 93.75)","(-35.0, 20.75)",41,937,0,2021-05-12T16:23:32
1,"[8, 4]",1000,False,10,"(125.0, 874.75, 93.75)","(57.0, 15.75)",59,1119,0,2021-05-12T16:23:33
2,"[20, 10]",1000,True,1,"(1549.5, 49.5, 37.5)","(0.0, 0.0)",0,1485,0,2021-05-12T16:23:55
2,"[20, 10]",1000,True,2,"(1450.0, 649.5, 37.5)","(0.0, 0.0)",0,1007,0,2021-05-12T16:23:56
2,"[20, 10]",1000,True,3,"(1950.0, 749.5, 37.5)","(0.0, 0.0)",0,1010,0,2021-05-12T16:23:57
2,"[20, 10]",1000,True,4,"(1550.0, 549.5, 37.5)","(0.0, 0.0)",0,1623,1,2021-05-12T16:23:59
2,"[20, 10]",1000,True,5,"(250.0, 749.5, 37.5)","(0.0, 0.0)",0,1000,0,2021-05-12T16:24:00
2,"[20, 10]",1000,True,6,"(49.5, 49.5, 37.5)","(0.0, 0.0)",0,2129,0,2021-05-12T16:24:02
2,"[20, 10]",1000,True,7,"(1550.0, 149.5, 37.5)","(0.0, 0.0)",0,1103,0,2021-05-12T16:24:03
2,"[20, 10]",1000,True,8,"(950.0, 449.5, 37.5)","(0.0, 0.0)",0,832,0,2021-05-12T16:24:04
2,"[20, 10]",1000,True,9,"(850.0, 649.5, 37.5)","(0.0, 0.0)",0,735,0,2021-05-12T16:24:05
2,"[20, 10]",1000,True,10,"(1950.0, 549.5, 37.5)","(0.0, 0.0)",0,1227,0,2021-05-12T16:24:06
2,"[8, 4]",1000,True,1,"(1625.0, 874.75, 93.75)","(0.0, 0.0)",0,977,0,2021-05-12T16:24:08
2,"[8, 4]",1000,True,2,"(125.0, 374.75, 93.75)","(0.0, 0.0)",0,1179,0,2021-05-12T16:24:09
2,"[8, 4]",1000,True,3,"(1875.0, 374.75, 93.75)","(0.0, 0.0)",0,865,0,2021-05-12T16:24:10
2,"[8, 4]",1000,True,4,"(125.0, 624.75, 93.75)","(0.0, 0.0)",0,1177,0,2021-05-12T16:24:11
2,"[8, 4]",1000,True,5,"(1125.0, 624.75, 93.75)","(0.0, 0.0)",0,730,0,2021-05-12T16:24:12
2,"[8, 4]",1000,True,6,"(375.0, 874.75, 93.75)","(0.0, 0.0)",0,989,0,2021-05-12T16:24:13
2,"[8, 4]",1000,True,7,"(1875.0, 874.75, 93.75)","(0.0, 0.0)",0,943,0,2021-05-12T16:24:13
2,"[8, 4]",1000,True,8,"(875.0, 374.75, 93.75)","(0.0, 0.0)",0,982,0,2021-05-12T16:24:14
2,"[8, 4]",1000,True,9,"(1375.0, 874.75, 93.75)","(0.0, 0.0)",0,946,0,2021-05-12T16:24:15
2,"[8, 4]",1000,True,10,"(1875.0, 374.75, 93.75)","(0.0, 0.0)",0,1032,0,2021-05-12T16:24:16
2,"[10, 5]",1000,True,1,"(1300.0, 300.0, 75.0)","(0.0, 0.0)",0,773,0,2021-05-12T16:24:19
2,"[10, 5]",1000,True,2,"(1700.0, 100.0, 75.0)","(0.0, 0.0)",0,1143,0,2021-05-12T16:24:20
2,"[10, 5]",1000,True,3,"(900.0, 300.0, 75.0)","(0.0, 0.0)",0,1098,0,2021-05-12T16:24:21
2,"[10, 5]",1000,True,4,"(1300.0, 300.0, 75.0)","(0.0, 0.0)",0,925,1,2021-05-12T16:24:22
2,"[10, 5]",1000,True,5,"(100.0, 100.0, 75.0)","(0.0, 0.0)",0,1250,0,2021-05-12T16:24:23
2,"[10, 5]",1000,True,6,"(700.0, 900.0, 75.0)","(0.0, 0.0)",0,1161,0,2021-05-12T16:24:24
2,"[10, 5]",1000,True,7,"(300.0, 300.0, 75.0)","(0.0, 0.0)",0,943,0,2021-05-12T16:24:25
2,"[10, 5]",1000,True,8,"(100.0, 100.0, 75.0)","(0.0, 0.0)",0,1218,0,2021-05-12T16:24:27
2,"[10, 5]",1000,True,9,"(700.0, 300.0, 75.0)","(0.0, 0.0)",0,1232,0,2021-05-12T16:24:28
2,"[10, 5]",1000,True,10,"(300.0, 900.0, 75.0)","(0.0, 0.0)",0,1098,0,2021-05-12T16:24:29
3,"[20, 10]",1000,False,1,"(350.0, 449.5, 37.5)","(-24.0, 10.5)",26,1524,0,2021-05-12T16:25:06
3,"[20, 10]",1000,False,2,"(950.0, 849.5, 37.5)","(19.0, -2.5)",19,1099,0,2021-05-12T16:25:07
3,"[20, 10]",1000,False,3,"(150.0, 749.5, 37.5)","(17.0, -13.5)",22,1564,1,2021-05-12T16:25:09
3,"[20, 10]",1000,False,4,"(1550.0, 449.5, 37.5)","(9.0, 12.5)",15,1208,0,2021-05-12T16:25:10
3,"[20, 10]",1000,False,5,"(550.0, 849.5, 37.5)","(-23.0, 10.5)",25,1497,0,2021-05-12T16:25:11
3,"[20, 10]",1000,False,6,"(150.0, 449.5, 37.5)","(-7.0, 5.5)",9,1304,0,2021-05-12T16:25:13
3,"[20, 10]",1000,False,7,"(1950.0, 349.5, 37.5)","(13.0, -8.5)",16,1097,0,2021-05-12T16:25:14
3,"[20, 10]",1000,False,8,"(150.0, 449.5, 37.5)","(-10.0, -1.5)",10,1543,0,2021-05-12T16:25:15
3,"[20, 10]",1000,False,9,"(1850.0, 149.5, 37.5)","(-5.0, -3.5)",6,1433,0,2021-05-12T16:25:17
3,"[20, 10]",1000,False,10,"(150.0, 149.5, 37.5)","(-9.0, -11.5)",15,2399,1,2021-05-12T16:25:19
3,"[10, 5]",1000,False,1,"(1100.0, 700.0, 75.0)","(27.0, 19.0)",33,1020,0,2021-05-12T16:25:22
3,"[10, 5]",1000,False,2,"(1900.0, 500.0, 75.0)","(54.0, 12.0)",55,992,0,2021-05-12T16:25:23
3,"[10, 5]",1000,False,3,"(1900.0, 300.0, 75.0)","(-24.0, 16.0)",29,1184,0,2021-05-12T16:25:24
3,"[10, 5]",1000,False,4,"(700.0, 300.0, 75.0)","(-41.0, 27.0)",49,1184,0,2021-05-12T16:25:25
3,"[10, 5]",1000,False,5,"(500.0, 300.0, 75.0)","(-39.0, -4.0)",39,984,0,2021-05-12T16:25:26
3,"[10, 5]",1000,False,6,"(300.0, 500.0, 75.0)","(14.0, -20.0)",24,955,0,2021-05-12T16:25:27
3,"[10, 5]",1000,False,7,"(1500.0, 900.0, 75.0)","(-29.0, -5.0)",29,796,0,2021-05-12T16:25:28
3,"[10, 5]",1000,False,8,"(900.0, 900.0, 75.0)","(21.0, 45.0)",50,993,0,2021-05-12T16:25:29
3,"[10, 5]",1000,False,9,"(100.0, 100.0, 75.0)","(1.0, 17.0)",17,1248,0,2021-05-12T16:25:30
3,"[10, 5]",1000,False,10,"(1900.0, 500.0, 75.0)","(-23.0, -9.0)",25,1066,0,2021-05-12T16:25:31
3,"[8, 4]",1000,False,1,"(875.0, 874.75, 93.75)","(-21.0, 63.75)",67,869,0,2021-05-12T16:25:33
3,"[8, 4]",1000,False,2,"(1375.0, 374.75, 93.75)","(-88.0, 20.75)",90,727,0,2021-05-12T16:25:34
3,"[8, 4]",1000,False,3,"(874.75, 124.75, 93.75)","(23.75, -87.25)",90,848,0,2021-05-12T16:25:34
3,"[8, 4]",1000,False,4,"(875.0, 874.75, 93.75)","(11.0, -22.25)",25,808,0,2021-05-12T16:25:35
3,"[8, 4]",1000,False,5,"(124.75, 124.75, 93.75)","(35.75, -0.25)",36,984,0,2021-05-12T16:25:36
3,"[8, 4]",1000,False,6,"(374.75, 124.75, 93.75)","(68.75, 11.75)",70,1159,0,2021-05-12T16:25:37
3,"[8, 4]",1000,False,7,"(1375.0, 374.75, 93.75)","(-18.0, -24.25)",30,1218,0,2021-05-12T16:25:39
3,"[8, 4]",1000,False,8,"(1625.0, 874.75, 93.75)","(-19.0, -25.25)",32,1070,0,2021-05-12T16:25:40
3,"[8, 4]",1000,False,9,"(1375.0, 624.75, 93.75)","(2.0, 5.75)",6,1047,0,2021-05-12T16:25:41
3,"[8, 4]",1000,False,10,"(374.75, 124.75, 93.75)","(-7.25, 8.75)",11,949,0,2021-05-12T16:25:42
4,"[8, 4]",1000,True,1,"(125.0, 624.75, 93.75)","(0.0, 0.0)",0,999,0,2021-05-12T16:26:03
4,"[8, 4]",1000,True,2,"(1875.0, 624.75, 93.75)","(0.0, 0.0)",0,982,0,2021-05-12T16:26:04
4,"[8, 4]",1000,True,3,"(1124.75, 124.75, 93.75)","(0.0, 0.0)",0,871,0,2021-05-12T16:26:05
4,"[8, 4]",1000,True,4,"(1875.0, 874.75, 93.75)","(0.0, 0.0)",0,973,0,2021-05-12T16:26:05
